rk,name,team,era,w,l,app,gs,sv,ip,h,r,er,bb,k,k_9,hr,whip,bf,wp,hbp,season,player_type,ip_raw,bb_9,hr_9,h_9,k_bb,k_pct,bb_pct,k_minus_bb_pct,gs_pct,league_era,league_fip_component,fip_constant,fip,pitcher_role,eligible,k_bb_pct,era_score,fip_score,whip_score,command_score,workload_score,pitcher_score_0_1,reliability,pitcher_signal,pitcher_z,pitcher_scout_grade
119,R Coronado,Colorado Springs Sky Sox,22.95,0,2,2,2,0,6.666666666666667,16,20,17,8,7,9.45,3,3.6,49,1,3,2025,pitcher,6.2,10.8,4.05,21.6,0.875,0.14285714285714285,0.16326530612244897,-0.02040816326530611,1,6.808370805949498,2.0062694569353168,4.8021013490141815,13.50210134901418,Starter,TRUE,-0.02040816326530612,0.034482758620689655,0.020689655172413793,0.03488372093023256,0.16374269005847952,0.13218390804597702,0.06951277217368468,0.18181818181818185,-0.07827040505933007,-0.8906112736660085,35
120,G Courtright,Rocky Mountain Vibes,7.42,1,1,7,2,0,13.333333333333334,14,16,11,14,4,2.7,1,2.1,69,1,3,2025,pitcher,13.1,9.45,0.6749999999999999,9.45,0.2857142857142857,0.05797101449275362,0.2028985507246377,-0.14492753623188406,0.2857142857142857,6.808370805949498,2.0062694569353168,4.8021013490141815,9.002101349014183,Reliever,TRUE,-0.14492753623188406,0.42528735632183906,0.16551724137931034,0.31976744186046513,0.05847953216374269,0.21264367816091953,0.20556920234293297,0.3076923076923077,-0.09059409158678987,-0.9929485923815555,30
121,C Cowan,Glacier Range Riders,7.15,0,3,21,0,1,22.666666666666668,21,18,18,18,33,13.1,3,1.72,111,2,6,2025,pitcher,22.2,7.147058823529411,1.1911764705882353,8.338235294117647,1.8333333333333333,0.2972972972972973,0.16216216216216217,0.13513513513513514,0,6.808370805949498,2.0062694569353168,4.8021013490141815,6.78739546666124,Reliever,TRUE,0.13513513513513514,0.4885057471264368,0.593103448275862,0.5872093023255814,0.7953216374269005,0.25287356321839083,0.5662335335800073,0.430379746835443,0.028505571414180343,-0.003931211560782357,40
122,C Cowan,Great Falls Voyagers,1.64,0,0,11,0,0,11,6,4,2,15,9,7.36,NA,1.91,50,4,NA,2025,pitcher,11,12.272727272727272,NA,4.909090909090909,0.6,0.18,0.3,-0.12,0,6.808370805949498,2.0062694569353168,4.8021013490141815,NA,Reliever,TRUE,-0.12,0.9655172413793104,0.5,0.45348837209302323,0.07017543859649122,0.1724137931034483,0.4300735801010144,0.2682926829268293,-0.018760746802166876,-0.3964361865160189,35
1,M Byrne,Glacier Range Riders,0,0,0,2,0,0,0.3333333333333333,NA,NA,NA,3,0,0,NA,9,5,NA,1,2026,pitcher,0.1,81,NA,NA,0,0,0.6,-0.6,0,7.514356743318832,2.4954630205096335,5.018893722809198,NA,Reliever,TRUE,-0.6,0.98,0.5,0.005025125628140704,0,0.005,0.34825251256281403,0.010989010989010988,-0.0016675548070020434,-0.2226653680334285,40
1,X Casserilla,Missoula PaddleHeads,0,0,0,1,0,0,1,1,NA,NA,1,1,9,NA,2,4,1,NA,2026,pitcher,1,9,NA,9,1,0.25,0.25,0,0,7.514356743318832,2.4954630205096335,5.018893722809198,NA,Reliever,TRUE,0,0.98,0.5,0.45226130653266333,0.233502538071066,0.015,0.44117663826747944,0.03225806451612903,-0.0018975277978232439,-0.22466905499541925,40
1,S Hernandez,RedPocket Mobiles,0,0,0,1,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,2026,pitcher,0,NA,NA,NA,NA,NA,NA,NA,0,7.514356743318832,2.4954630205096335,5.018893722809198,NA,Reliever,FALSE,NA,0.98,0.5,0.5,0.5,0,0.497,0,-0,-0.20813645394980582,40
1,D Jackson,Boise Hawks,0,0,0,2,0,0,1.6666666666666663,2,NA,NA,1,1,5.4,NA,1.8,8,NA,NA,2026,pitcher,1.2,5.4,NA,10.8,1,0.125,0.125,0,0,7.514356743318832,2.4954630205096335,5.018893722809198,NA,Reliever,TRUE,0,0.98,0.5,0.6331658291457286,0.233502538071066,0.035,0.462267090528786,0.052631578947368404,-0.001985942603748104,-0.22543938716897574,40
1,M Koszewski,Missoula PaddleHeads,0,0,0,1,0,0,1,3,NA,NA,NA,0,0,NA,3,5,NA,NA,2026,pitcher,1,NA,NA,27,NA,0,NA,NA,0,7.514356743318832,2.4954630205096335,5.018893722809198,NA,Reliever,TRUE,NA,0.98,0.5,0.07537688442211055,0.5,0.015,0.45678768844221096,0.03225806451612903,-0.001393945534122227,-0.22028149099294903,40
1,N Saltaformaggio,Ogden Raptors,6.88,12,2,17,17,0,104.66666666666669,160,89,80,24,83,7.14,15,1.76,491,8,8,2026,pitcher,104.2,2.0636942675159236,1.2898089171974525,13.75796178343949,3.4583333333333335,0.1690427698574338,0.04887983706720977,0.12016293279022404,1,7.514356743318832,2.4954630205096335,5.018893722809198,6.213161238732765,Starter,TRUE,0.12016293279022404,0.58,0.84472049689441,0.6532663316582915,0.8274111675126904,0.98,0.8026970654261312,0.7772277227722773,0.23526455085100295,1.8416543126766225,55
2,C Calnon,Billings Mustangs,5.54,10,3,15,13,0,89.33333333333333,129,75,55,15,42,4.23,18,1.61,415,1,4,2026,pitcher,89.1,1.5111940298507462,1.8134328358208955,12.99626865671642,2.8,0.10120481927710843,0.03614457831325301,0.06506024096385543,0.8666666666666667,7.514356743318832,2.4954630205096335,5.018893722809198,7.336057901913676,Starter,TRUE,0.06506024096385542,0.785,0.5838509316770186,0.7989949748743719,0.6142131979695431,0.93,0.6935325097521532,0.7486033519553073,0.14487908551278506,1.0541523638392578,50
2,Z Longshore,Glacier Range Riders,5.63,10,5,20,19,0,110.33333333333331,130,76,69,39,105,8.56,21,1.53,492,4,6,2026,pitcher,110.1,3.181268882175227,1.7129909365558913,10.604229607250756,2.6923076923076925,0.21341463414634143,0.07926829268292683,0.13414634146341464,0.95,7.514356743318832,2.4954630205096335,5.018893722809198,6.813455656343941,Starter,TRUE,0.13414634146341464,0.77,0.6894409937888198,0.8844221105527639,0.883248730964467,0.985,0.8041183547636979,0.7862232779097387,0.23910492975483133,1.8751144034082678,55
4,J Garcia,Billings Mustangs,5.6,9,1,16,16,0,99.66666666666669,127,69,62,35,97,8.76,12,1.63,461,11,5,2026,pitcher,99.2,3.160535117056856,1.0836120401337792,11.468227424749164,2.7714285714285714,0.210412147505423,0.07592190889370933,0.13449023861171366,1,7.514356743318832,2.4954630205096335,5.018893722809198,5.8416361977255855,Starter,TRUE,0.13449023861171366,0.775,0.906832298136646,0.7839195979899497,0.8883248730964467,0.965,0.8797898536729427,0.7686375321336761,0.2919207358565807,2.335282972313752,60
4,N Hemmerling,Long Beach Coast,4.53,9,0,18,16,0,95.33333333333331,95,57,48,32,100,9.44,9,1.33,407,5,5,2026,pitcher,95.1,3.0209790209790213,0.8496503496503497,8.968531468531468,3.125,0.2457002457002457,0.07862407862407862,0.16707616707616707,0.8888888888888888,7.514356743318832,2.4954630205096335,5.018893722809198,5.312600016515491,Starter,TRUE,0.16707616707616707,0.89,0.9813664596273292,0.9698492462311558,0.9441624365482234,0.945,0.953613995783692,0.7606382978723404,0.3450361776439785,2.798062178731655,60
4,J Jackson,Missoula PaddleHeads,7.83,9,4,19,19,0,100,136,94,87,40,100,9,16,1.76,473,10,6,2026,pitcher,100,3.6,1.44,12.24,2.5,0.2114164904862579,0.08456659619450317,0.12684989429175475,1,7.514356743318832,2.4954630205096335,5.018893722809198,6.478893722809198,Starter,TRUE,0.12684989429175475,0.47,0.7763975155279503,0.6532663316582915,0.8578680203045685,0.97,0.763459243437923,0.7692307692307693,0.20266095649071003,1.5575887939368833,50
7,A Elfering,Glacier Range Riders,5.09,8,5,19,18,0,111.33333333333331,144,68,63,27,92,7.44,20,1.54,493,3,5,2026,pitcher,111.1,2.1826347305389224,1.6167664670658684,11.640718562874252,3.407407407407407,0.18661257606490872,0.05476673427991886,0.13184584178498987,0.9473684210526315,7.514356743318832,2.4954630205096335,5.018893722809198,6.563803902449916,Starter,TRUE,0.13184584178498987,0.85,0.7515527950310559,0.8743718592964824,0.868020304568528,0.99,0.8376623648557762,0.7877358490566038,0.26598874967412556,2.1093452114194444,55
7,O Serrano,Modesto Roadsters,4.15,8,3,19,19,0,115,118,61,53,44,127,9.94,12,1.41,503,4,2,2026,pitcher,115,3.4434782608695653,0.9391304347826088,9.234782608695651,2.886363636363636,0.2524850894632207,0.0874751491053678,0.16500994035785288,1,7.514356743318832,2.4954630205096335,5.018893722809198,5.366719809765719,Starter,TRUE,0.16500994035785288,0.91,0.9751552795031055,0.9346733668341709,0.9390862944162437,1,0.9578467073679081,0.7931034482758621,0.3631198023952375,2.955619477135457,65
7,C Talley,Modesto Roadsters,5.99,8,3,17,16,0,79.66666666666667,104,61,53,37,62,7,10,1.77,378,1,3,2026,pitcher,79.2,4.179916317991632,1.1297071129707112,11.748953974895397,1.6756756756756757,0.164021164021164,0.09788359788359788,0.06613756613756613,0.9411764705882353,7.514356743318832,2.4954630205096335,5.018893722809198,6.6004836809681935,Starter,TRUE,0.06613756613756613,0.74,0.7329192546583851,0.6432160804020101,0.6192893401015228,0.89,0.7258471779238596,0.7264437689969605,0.16406527514833566,1.221315985470475,50
10,B Beard,Missoula PaddleHeads,7.11,7,3,17,17,0,87.33333333333333,119,85,69,29,77,7.94,26,1.69,414,2,11,2026,pitcher,87.1,2.988549618320611,2.6793893129770994,12.263358778625957,2.6551724137931036,0.1859903381642512,0.07004830917874397,0.11594202898550723,1,7.514356743318832,2.4954630205096335,5.018893722809198,8.499809753343548,Starter,TRUE,0.11594202898550725,0.555,0.30434782608695654,0.7286432160804021,0.817258883248731,0.915,0.578555228692569,0.7443181818181818,0.058470084992764446,0.30129618223997445,40
10,J Martin,Long Beach Coast,5.23,7,2,16,15,0,75.66666666666667,82,55,44,30,55,6.54,15,1.48,343,2,8,2026,pitcher,75.2,3.568281938325991,1.7841409691629957,9.753303964757707,1.8333333333333333,0.16034985422740525,0.08746355685131195,0.0728862973760933,0.9375,7.514356743318832,2.4954630205096335,5.018893722809198,7.648849669945761,Starter,TRUE,0.0728862973760933,0.825,0.4968944099378882,0.8994974874371859,0.6751269035532995,0.875,0.6787328934295338,0.7160883280757098,0.12798853882808886,0.9069900033717445,45
12,N Bautista,Long Beach Coast,4.74,6,3,18,14,0,79.66666666666667,86,49,42,41,81,9.15,10,1.59,353,6,3,2026,pitcher,79.2,4.631799163179916,1.1297071129707112,9.715481171548117,1.975609756097561,0.22946175637393768,0.11614730878186968,0.113314447592068,0.7777777777777778,7.514356743318832,2.4954630205096335,5.018893722809198,6.27412384833221,Starter,TRUE,0.11331444759206799,0.88,0.8260869565217391,0.8190954773869347,0.8071065989847716,0.89,0.8392656501443434,0.7264437689969605,0.24645741758206102,1.9391744651790417,55
12,J Castillo,Modesto Roadsters,4.48,6,2,43,0,1,70.33333333333333,67,40,35,34,82,10.49,8,1.44,309,2,1,2026,pitcher,70.1,4.350710900473934,1.023696682464455,8.57345971563981,2.411764705882353,0.26537216828478966,0.11003236245954692,0.15533980582524273,0,7.514356743318832,2.4954630205096335,5.018893722809198,5.658704149349482,Reliever,TRUE,0.1553398058252427,0.9,0.9565217391304348,0.9195979899497487,0.9289340101522843,0.845,0.9221052966776057,0.7009966777408638,0.29589441062782323,2.369904430694143,60
12,G Grosjean,Long Beach Coast,5.31,6,3,23,4,0,42.333333333333336,44,36,25,26,39,8.29,6,1.65,206,3,7,2026,pitcher,42.1,5.52755905511811,1.2755905511811023,9.354330708661417,1.5,0.18932038834951456,0.1262135922330097,0.06310679611650485,0.17391304347826086,7.514356743318832,2.4954630205096335,5.018893722809198,7.357476399974551,Reliever,TRUE,0.06310679611650485,0.82,0.5714285714285714,0.7688442211055276,0.5888324873096447,0.585,0.6339723481439102,0.5852534562211981,0.07840777978929307,0.47500744708591647,45
12,J Harris,Billings Mustangs,6.38,6,4,13,13,0,67.66666666666667,78,53,48,39,69,9.18,9,1.73,317,6,3,2026,pitcher,67.2,5.1871921182266005,1.1970443349753694,10.3743842364532,1.7692307692307692,0.21766561514195584,0.12302839116719244,0.09463722397476342,1,7.514356743318832,2.4954630205096335,5.018893722809198,6.570617860740232,Starter,TRUE,0.0946372239747634,0.675,0.7453416149068323,0.7035175879396985,0.7563451776649747,0.835,0.7462574402896978,0.6928327645051194,0.1706152231358657,1.2783837538960945,50
12,D Hernandez,Modesto Roadsters,4.76,6,3,16,12,1,85,83,51,45,32,82,8.68,12,1.35,371,5,2,2026,pitcher,85,3.388235294117647,1.2705882352941176,8.788235294117648,2.5625,0.2210242587601078,0.0862533692722372,0.1347708894878706,0.75,7.514356743318832,2.4954630205096335,5.018893722809198,6.124776075750374,Starter,TRUE,0.1347708894878706,0.875,0.8757763975155279,0.9597989949748744,0.8984771573604061,0.91,0.8937358899757799,0.7391304347826086,0.2910221795473156,2.327454115737769,60
12,J Jenkins,Modesto Roadsters,5.72,6,3,18,18,0,102.33333333333331,103,67,65,40,104,9.15,13,1.4,452,8,11,2026,pitcher,102.1,3.5179153094462543,1.1433224755700326,9.058631921824103,2.6,0.23008849557522124,0.08849557522123894,0.1415929203539823,1,7.514356743318832,2.4954630205096335,5.018893722809198,6.132900237467178,Starter,TRUE,0.1415929203539823,0.76,0.8695652173913043,0.9396984924623115,0.9086294416243654,0.975,0.883771824527626,0.7732997481108312,0.29677065523924734,2.3775388920156906,60
12,T McEvoy,Billings Mustangs,6.19,6,1,10,9,0,52.333333333333336,53,40,36,30,42,7.22,7,1.59,231,1,2,2026,pitcher,52.1,5.159235668789809,1.2038216560509554,9.114649681528665,1.4,0.18181818181818185,0.12987012987012986,0.05194805194805196,0.9,7.514356743318832,2.4954630205096335,5.018893722809198,6.987046589051236,Starter,TRUE,0.05194805194805195,0.71,0.6521739130434783,0.8190954773869347,0.5177664974619289,0.72,0.6608324124484705,0.6356275303643725,0.10222950912716544,0.6825591613803886,45
12,H Mullins,Billings Mustangs,5.5,6,2,37,0,0,52.333333333333336,59,35,32,32,49,8.43,6,1.74,243,4,4,2026,pitcher,52.1,5.503184713375796,1.0318471337579618,10.146496815286625,1.53125,0.20164609053497945,0.13168724279835392,0.0699588477366255,0,7.514356743318832,2.4954630205096335,5.018893722809198,6.7004223852295794,Reliever,TRUE,0.06995884773662552,0.79,0.7204968944099379,0.6884422110552764,0.6548223350253807,0.72,0.7145074458745789,0.6356275303643725,0.1363468380660279,0.9798134038400906,50
12,E Roarke,Modesto Roadsters,4.92,6,2,10,9,0,53,49,32,29,25,47,7.98,4,1.4,230,2,3,2026,pitcher,53,4.245283018867925,0.6792452830188679,8.320754716981131,1.88,0.20434782608695656,0.10869565217391304,0.0956521739130435,0.9,7.514356743318832,2.4954630205096335,5.018893722809198,5.811346552997877,Starter,TRUE,0.09565217391304348,0.865,0.9192546583850931,0.9396984924623115,0.766497461928934,0.735,0.8549712049860552,0.6385542168674698,0.22666835981037256,1.7667582309698622,55
21,M Bryant,Idaho Falls Chukars,5.4,5,0,27,0,1,28.333333333333332,31,18,17,13,29,9.21,2,1.55,129,5,4,2026,pitcher,28.1,4.129411764705883,0.6352941176470589,9.847058823529412,2.230769230769231,0.2248062015503876,0.1007751937984496,0.124031007751938,0,7.514356743318832,2.4954630205096335,5.018893722809198,5.689481958103316,Reliever,TRUE,0.12403100775193798,0.8,0.9503105590062112,0.864321608040201,0.8426395939086294,0.375,0.8113343031882306,0.4857142857142857,0.1512195186914263,1.1093946914189092,50
21,V Cisneros,Oakland Ballers,5.8,5,1,34,0,0,45,44,34,29,39,57,11.4,4,1.84,220,6,4,2026,pitcher,45,7.8,0.8,8.8,1.4615384615384617,0.2590909090909091,0.17727272727272728,0.08181818181818182,0,7.514356743318832,2.4954630205096335,5.018893722809198,6.507782611698087,Reliever,TRUE,0.08181818181818182,0.75,0.7639751552795031,0.5979899497487438,0.7157360406091371,0.62,0.714036265208503,0.6,0.12842175912510181,0.9107645242739382,45
21,R DuSang,Boise Hawks,6.8,5,2,41,0,7,42.333333333333336,47,34,32,36,38,8.08,4,1.96,202,4,6,2026,pitcher,42.1,7.653543307086614,0.8503937007874015,9.992125984251969,1.0555555555555556,0.18811881188118812,0.1782178217821782,0.00990099009900991,0,7.514356743318832,2.4954630205096335,5.018893722809198,7.428342541706835,Reliever,TRUE,0.009900990099009901,0.595,0.5590062111801242,0.48743718592964824,0.30456852791878175,0.585,0.5102599086487709,0.5852534562211981,0.0060046469972069375,-0.1558197325091799,40
21,R Fields,Missoula PaddleHeads,3.59,5,2,13,4,0,42.666666666666664,36,19,17,16,49,10.34,5,1.22,176,1,NA,2026,pitcher,42.2,3.375,1.0546875,7.59375,3.0625,0.2784090909090909,0.09090909090909093,0.18749999999999997,0.3076923076923077,7.514356743318832,2.4954630205096335,5.018893722809198,NA,Reliever,TRUE,0.1875,0.935,0.5,0.9849246231155779,0.9695431472081218,0.595,0.7219010917531823,0.5871559633027523,0.13029054928627218,0.9270467427521284,45
21,R Inouye,Idaho Falls Chukars,5.47,5,2,36,0,3,49.333333333333336,48,36,30,30,53,9.67,5,1.58,239,4,15,2026,pitcher,49.1,5.472972972972973,0.9121621621621622,8.756756756756756,1.7666666666666666,0.2217573221757322,0.12552301255230125,0.09623430962343096,0,7.514356743318832,2.4954630205096335,5.018893722809198,6.924299128214603,Reliever,TRUE,0.09623430962343096,0.795,0.6645962732919255,0.8291457286432161,0.7766497461928934,0.69,0.7268330314196706,0.6218487394957982,0.14105583466433294,1.020841504811384,50
21,J Leerssen,Idaho Falls Chukars,10.43,5,8,19,17,0,88,129,111,102,54,91,9.31,20,2.08,450,8,10,2026,pitcher,88,5.5227272727272725,2.0454545454545454,13.193181818181818,1.6851851851851851,0.20222222222222225,0.12,0.08222222222222222,0.8947368421052632,7.514356743318832,2.4954630205096335,5.018893722809198,8.087075540991016,Starter,TRUE,0.08222222222222222,0.2,0.37888198757763975,0.39195979899497485,0.7208121827411168,0.92,0.5029112114787768,0.7457627118644068,0.0021710729672233917,-0.18922053437845837,40
21,A Moreno,Modesto Roadsters,8.39,5,4,31,0,5,34.333333333333336,45,37,32,22,37,9.7,7,1.95,175,1,3,2026,pitcher,34.1,5.766990291262135,1.8349514563106797,11.796116504854368,1.681818181818182,0.21142857142857144,0.12571428571428572,0.08571428571428572,0,7.514356743318832,2.4954630205096335,5.018893722809198,7.698505373294634,Reliever,TRUE,0.08571428571428572,0.405,0.4906832298136646,0.5175879396984925,0.7360406091370558,0.45,0.5234902077227263,0.533678756476684,0.012536224846843545,-0.09891201768661873,40
21,R Radkey,Boise Hawks,7.84,5,3,13,12,0,62,73,63,54,45,46,6.68,8,1.9,302,4,5,2026,pitcher,62,6.532258064516129,1.1612903225806452,10.596774193548388,1.022222222222222,0.152317880794702,0.1490066225165563,0.00331125827814568,0.9230769230769231,7.514356743318832,2.4954630205096335,5.018893722809198,7.63179694861565,Starter,TRUE,0.0033112582781456954,0.465,0.5031055900621118,0.5527638190954773,0.28426395939086296,0.805,0.5038714098125651,0.6739130434782609,0.002608993569337325,-0.18540506110175076,40
21,T Reisinger,Missoula PaddleHeads,7.46,5,6,18,18,0,95.33333333333331,118,90,79,42,82,7.74,22,1.68,441,7,5,2026,pitcher,95.1,3.9650349650349654,2.076923076923077,11.13986013986014,1.9523809523809523,0.18594104308390025,0.09523809523809525,0.090702947845805,1,7.514356743318832,2.4954630205096335,5.018893722809198,7.777634981550456,Starter,TRUE,0.09070294784580499,0.505,0.4720496894409938,0.7437185929648241,0.751269035532995,0.945,0.630945542179479,0.7606382978723404,0.09960219431736962,0.6596681409582298,45
21,Z Rose,Boise Hawks,6.4,5,4,47,2,12,95.66666666666669,115,73,68,34,79,7.43,17,1.56,437,3,9,2026,pitcher,95.2,3.1986062717770034,1.5993031358885017,10.818815331010452,2.323529411764706,0.18077803203661327,0.07780320366132723,0.10297482837528604,0.0425531914893617,7.514356743318832,2.4954630205096335,5.018893722809198,7.02586236392418,Reliever,TRUE,0.10297482837528604,0.67,0.6273291925465838,0.8542713567839196,0.7868020304568528,0.955,0.7374692187883961,0.7612732095490716,0.18077895435615302,1.3669373516840244,50
21,L Smiddy,Great Falls Voyagers,7.24,5,3,24,2,1,51,74,49,41,34,45,7.94,6,2.12,262,5,6,2026,pitcher,51,6,1.0588235294117647,13.058823529411764,1.3235294117647058,0.1717557251908397,0.1297709923664122,0.04198473282442749,0.08333333333333333,7.514356743318832,2.4954630205096335,5.018893722809198,7.136540781632727,Reliever,TRUE,0.04198473282442748,0.535,0.6086956521739131,0.36683417085427134,0.4619289340101523,0.7,0.5577974647570229,0.6296296296296297,0.03639099632849587,0.10892758307857206,40
32,A Baker,Boise Hawks,8.92,4,5,15,14,0,72.66666666666667,107,82,72,49,56,6.94,11,2.15,373,3,7,2026,pitcher,72.2,6.068807339449541,1.3623853211009174,13.25229357798165,1.1428571428571428,0.15013404825737264,0.13136729222520108,0.01876675603217156,0.9333333333333333,7.514356743318832,2.4954630205096335,5.018893722809198,7.757425832900941,Starter,TRUE,0.01876675603217158,0.34,0.4782608695652174,0.34673366834170855,0.34517766497461927,0.855,0.4742632476551817,0.7077922077922078,-0.018216272763540233,-0.3668494754313168,35
32,C Chatman,Ogden Raptors,8.92,4,6,19,15,0,75.66666666666667,107,84,75,43,73,8.68,16,1.98,378,4,7,2026,pitcher,75.2,5.11453744493392,1.9030837004405283,12.726872246696034,1.697674418604651,0.1931216931216931,0.11375661375661376,0.07936507936507936,0.7894736842105263,7.514356743318832,2.4954630205096335,5.018893722809198,7.820655837346642,Starter,TRUE,0.07936507936507936,0.34,0.4409937888198758,0.4623115577889447,0.7055837563451777,0.875,0.5459954225758803,0.7160883280757098,0.032936785251497874,0.07883205892927782,40
