"player_name","team","season","gp","pa","ab","h","x2b","x3b","hr","bb","hbp","sf","k","x1b","avg","obp","slg","ops","iso","bb_rate","k_rate","hr_rate","xbh","xbh_rate","woba","lg_obp","lg_slg","ops_plus","name_key","iso_pct","hr_pct","bb_pct","k_pct","power_score","discipline_score","scout_score","power_grade","discipline_grade","scout_grade","alumni_name","organization","signed_by_mlb_org"
"R Mccarthy","Idaho Falls Chukars",2024,55,237,181,57,11,0,4,40,10,2,41,42,0.314917127071823,0.459227467811159,0.441988950276243,0.901216418087402,0.12707182320442,0.168776371308017,0.172995780590717,0.0168776371308017,15,0.0632911392405063,0.405583690987124,0.424262617051871,0.536937901498929,91,"rmccarthy",0.349799732977303,0.333778371161549,0.906542056074766,0.535380507343124,0.343391188251001,0.739519359145527,0.482036048064085,40.6034712950601,64.9320624619752,51.1591529391458,"Ryan McCarthy","Chicago White Sox",1
"R Narea","Ogden Raptors",2023,86,359,301,94,15,0,9,35,9,4,50,70,0.312292358803987,0.39541547277937,0.451827242524917,0.847242715304287,0.13953488372093,0.0974930362116992,0.139275766016713,0.0250696378830083,24,0.0668523676880223,0.374733524355301,0.415712620826764,0.519508091651979,82,"rnarea",0.392523364485981,0.465954606141522,0.383177570093458,0.738317757009346,0.421895861148198,0.542990654205607,0.464279038718291,45.3137516688919,52.9912796592983,50.0113272274184,NA,NA,0
"R Orsak","Glacier Range Riders",2024,19,59,53,18,5,0,0,6,0,0,8,13,0.339622641509434,0.406779661016949,0.433962264150943,0.840741925167893,0.0943396226415095,0.101694915254237,0.135593220338983,0,5,0.0847457627118644,0.373542372881356,0.424262617051871,0.536937901498929,77,"rorsak",0.222963951935915,0,0.429906542056075,0.761014686248331,0.133778371161549,0.57890520694259,0.289572763684913,28.0267022696929,55.1733928209288,38.7181893696668,NA,NA,0
"R Orsak","Yuba-Sutter Freebirds",2025,88,426,372,130,22,0,19,44,6,3,52,89,0.349462365591398,0.423529411764706,0.561827956989247,0.985357368753953,0.212365591397849,0.103286384976526,0.122065727699531,0.0446009389671361,41,0.0962441314553991,0.427305882352941,0.430165036674817,0.545487286609522,101,"rorsak",0.679572763684913,0.761014686248331,0.453938584779706,0.825100133511348,0.71214953271028,0.620961281708945,0.680233644859813,62.7289719626168,57.728655445143,63.9707865410963,NA,NA,0
"R Paller","Idaho Falls Chukars",2023,34,126,99,29,8,0,4,23,2,0,30,17,0.292929292929293,0.435483870967742,0.494949494949495,0.930433365917237,0.202020202020202,0.182539682539683,0.238095238095238,0.0317460317460317,12,0.0952380952380952,0.411145161290323,0.415712620826764,0.519508091651979,100,"rpaller",0.64218958611482,0.563417890520694,0.935914552736983,0.173564753004005,0.61068090787717,0.592857142857143,0.60444259012016,56.6408544726302,56.0210910565808,59.0715988651197,NA,NA,0
"R Pena","Missoula PaddleHeads",2024,91,450,389,127,27,1,24,46,11,3,126,75,0.326478149100257,0.409799554565701,0.586118251928021,0.995917806493722,0.259640102827764,0.102222222222222,0.28,0.0533333333333333,52,0.115555555555556,0.42904008908686,0.424262617051871,0.536937901498929,106,"rpena",0.837116154873164,0.857142857142857,0.437917222963952,0.068090787716956,0.845126835781041,0.271495327102804,0.644355807743658,70.7076101468625,36.4956398296492,61.6516176359537,NA,NA,0
"R Pena","Missoula PaddleHeads",2025,95,460,388,139,27,1,46,58,11,3,88,65,0.358247422680412,0.452173913043478,0.788659793814433,1.24083370685791,0.430412371134021,0.126086956521739,0.191304347826087,0.1,74,0.160869565217391,0.517958695652174,0.430165036674817,0.545487286609522,150,"rpena",0.990654205607477,0.990654205607477,0.644859813084112,0.427236315086782,0.990654205607477,0.546929238985314,0.83535046728972,79.4392523364486,53.2305820320422,73.9976482518312,NA,NA,0
"R Petersen","Idaho Falls Chukars",2026,5,21,19,6,0,0,1,0,1,1,3,5,0.315789473684211,0.333333333333333,0.473684210526316,0.807017543859649,0.157894736842105,0,0.142857142857143,0.0476190476190476,1,0.0476190476190476,0.345857142857143,0.450384809487762,0.58938642643552,54,"rpetersen",0.457943925233645,0.801068090787717,0,0.727636849132176,0.595193591455274,0.327436582109479,0.501478638184246,55.7116154873164,39.8945447170959,52.4159357908023,NA,NA,0
"R Phillips","Idaho Falls Chukars",2022,27,78,68,21,3,0,0,10,0,0,19,18,0.308823529411765,0.397435897435897,0.352941176470588,0.750377073906486,0.0441176470588235,0.128205128205128,0.243589743589744,0,3,0.0384615384615385,0.342269230769231,0.403219653620203,0.505468647871367,68,"rphillips",0.104138851802403,0,0.656875834445928,0.15086782376502,0.0624833110814419,0.429172229639519,0.190824432576769,23.7489986648865,46.0758466842425,32.3350270235283,NA,NA,0
"R Recio","Boise Hawks",2026,37,180,150,50,11,1,5,22,5,1,35,33,0.333333333333333,0.432584269662921,0.52,0.952584269662921,0.186666666666667,0.122222222222222,0.194444444444444,0.0277777777777778,17,0.0944444444444444,0.416831460674157,0.450384809487762,0.58938642643552,84,"rrecio",0.566088117489987,0.500667556742323,0.623497997329773,0.416555407209613,0.539919893190921,0.530373831775701,0.536578771695594,52.3951935914553,52.2247008720341,54.6848333818786,NA,NA,0
"R Shah","Ogden Raptors",2021,70,243,211,74,0,0,7,32,0,0,50,67,0.350710900473934,0.436213991769547,0.450236966824645,0.886450958594192,0.0995260663507109,0.131687242798354,0.205761316872428,0.0288065843621399,7,0.0288065843621399,0.39622633744856,0.386737115479336,0.403905188465603,124,"rshah",0.238985313751669,0.518024032042724,0.695594125500668,0.348464619492657,0.350600801068091,0.539385847797063,0.416675567423231,41.0360480640854,52.7722571486514,46.9342049904528,NA,NA,0
"R Washington Jr.","Grand Junction Jackalopes",2023,90,420,357,125,19,2,24,54,6,3,67,80,0.350140056022409,0.44047619047619,0.61624649859944,1.05672268907563,0.266106442577031,0.128571428571429,0.15952380952381,0.0571428571428571,45,0.107142857142857,0.453421428571429,0.415712620826764,0.519508091651979,125,"r.",0.854472630173565,0.886515353805073,0.662216288384513,0.627503337783712,0.867289719626168,0.646595460614152,0.790046728971963,72.0373831775701,59.2861488541878,71.0691823899371,NA,NA,0
"R Yeargain","Missoula PaddleHeads",2023,16,54,50,15,3,0,2,4,0,0,13,10,0.3,0.351851851851852,0.48,0.831851851851852,0.18,0.0740740740740741,0.240740740740741,0.037037037037037,5,0.0925925925925926,0.363981481481482,0.415712620826764,0.519508091651979,77,"ryeargain",0.542056074766355,0.660881174899867,0.190921228304406,0.160213618157543,0.58958611481976,0.177102803738318,0.445216955941255,55.3751668891856,30.7604948286352,48.7791406410132,NA,NA,0
"S Barmakian","Idaho Falls Chukars",2021,66,312,269,85,0,0,3,43,0,0,43,82,0.315985130111524,0.41025641025641,0.349442379182156,0.759698789438566,0.033457249070632,0.137820512820513,0.137820512820513,0.00961538461538461,3,0.00961538461538461,0.348682692307692,0.386737115479336,0.403905188465603,93,"sbarmakian",0.0934579439252336,0.213618157543391,0.735647530040053,0.744993324432577,0.141522029372497,0.739853137516689,0.350937917222964,28.4913217623498,64.9523423240722,42.6848765332211,NA,NA,0
"S Barmakian","Idaho Falls Chukars",2022,91,448,384,126,32,3,4,53,9,2,61,87,0.328125,0.419642857142857,0.458333333333333,0.87797619047619,0.130208333333333,0.118303571428571,0.136160714285714,0.00892857142857142,39,0.0870535714285714,0.388946428571429,0.403219653620203,0.505468647871367,95,"sbarmakian",0.365821094793057,0.204272363150868,0.584779706275033,0.755674232309746,0.301201602136182,0.661682242990654,0.427369826435247,38.0720961281709,60.2027986209694,47.625489498042,NA,NA,0
"S Barmakian","Rocky Mountain Vibes",2023,40,162,137,40,6,4,4,23,0,2,26,26,0.291970802919708,0.388888888888889,0.481751824817518,0.870640713706407,0.18978102189781,0.141975308641975,0.160493827160494,0.0246913580246913,14,0.0864197530864197,0.379333333333333,0.415712620826764,0.519508091651979,86,"sbarmakian",0.584779706275033,0.45260347129506,0.767690253671562,0.623497997329773,0.531909212283044,0.702803738317757,0.591722296395194,51.9145527369826,62.7012776313121,58.2493500329029,NA,NA,0
"S Baumgardt","Idaho Falls Chukars",2025,74,341,285,103,24,1,19,39,9,7,54,59,0.36140350877193,0.444117647058824,0.652631578947368,1.09674922600619,0.291228070175439,0.114369501466276,0.158357771260997,0.0557184750733138,44,0.129032258064516,0.464232352941176,0.430165036674817,0.545487286609522,123,"sbaumgardt",0.891855807743658,0.87716955941255,0.551401869158878,0.634178905206943,0.885981308411215,0.588651535380507,0.781915887850467,73.1588785046729,55.7655647941594,70.543599037725,NA,NA,0
"S Canton","Idaho Falls Chukars",2026,92,488,408,167,37,5,35,60,10,9,51,90,0.409313725490196,0.486652977412731,0.781862745098039,1.26851572251077,0.372549019607843,0.122950819672131,0.104508196721311,0.0717213114754098,77,0.157786885245902,0.528094455852156,0.450384809487762,0.58938642643552,141,"scanton",0.975967957276369,0.953271028037383,0.626168224299065,0.891855807743658,0.966889185580774,0.745727636849132,0.8894826435247,78.0133511348465,65.3092678969783,77.4967906188981,NA,NA,0
"S Coffman","Grand Junction Jackalopes",2025,77,378,333,127,23,2,12,33,3,5,37,90,0.381381381381381,0.435828877005348,0.570570570570571,1.00639944757592,0.189189189189189,0.0873015873015873,0.0978835978835979,0.0317460317460317,37,0.0978835978835979,0.434580213903743,0.430165036674817,0.545487286609522,106,"scoffman",0.578104138851802,0.563417890520694,0.29105473965287,0.914552736982643,0.572229639519359,0.571628838451268,0.572019359145527,54.3337783711616,54.7312918272156,56.9757381576534,NA,NA,0
"S Coffman","Long Beach Coast",2026,85,391,346,109,12,1,6,34,2,2,58,90,0.315028901734104,0.377604166666667,0.407514450867052,0.785118617533719,0.092485549132948,0.0869565217391304,0.148337595907928,0.0153452685421995,19,0.0485933503836317,0.349734375,0.450384809487762,0.58938642643552,53,"scoffman",0.214953271028037,0.299065420560748,0.281708945260347,0.691588785046729,0.248598130841121,0.466154873164219,0.324742990654206,34.9158878504673,48.3228554045833,40.9916178517104,NA,NA,0
"S Cullen","Idaho Falls Chukars",2023,48,206,182,52,9,1,6,20,3,0,49,36,0.285714285714286,0.365853658536585,0.445054945054945,0.81090860359153,0.159340659340659,0.0970873786407767,0.237864077669903,0.029126213592233,16,0.0776699029126214,0.359,0.415712620826764,0.519508091651979,74,"scullen",0.467289719626168,0.522029372496662,0.373831775700935,0.174899866488652,0.489185580774366,0.284312416555407,0.41747997329773,49.3511348464619,37.2743865341716,46.9862023582209,NA,NA,0
"S Davis","Rocky Mountain Vibes",2021,18,11,9,4,0,0,1,2,0,0,2,3,0.444444444444444,0.545454545454545,0.777777777777778,1.32323232323232,0.333333333333333,0.181818181818182,0.181818181818182,0.0909090909090909,1,0.0909090909090909,0.558636363636364,0.386737115479336,0.403905188465603,234,"sdavis",0.949265687583445,0.987983978638184,0.934579439252336,0.484646194926569,0.96475300400534,0.732109479305741,0.883327770360481,77.8851802403204,64.4818495234233,77.0989352406227,NA,NA,0
"S Gozzo","Ogden Raptors",2023,59,253,197,63,10,2,4,44,4,4,39,47,0.319796954314721,0.44578313253012,0.451776649746193,0.897559782276313,0.131979695431472,0.173913043478261,0.154150197628458,0.0158102766798419,16,0.0632411067193676,0.398915662650602,0.415712620826764,0.519508091651979,94,"sgozzo",0.36849132176235,0.308411214953271,0.921228304405875,0.660881174899866,0.344459279038718,0.804072096128171,0.505323765020027,40.6675567423231,68.854187791523,52.6644875238681,NA,NA,0
"S Greico","Ogden Raptors",2025,11,50,45,17,2,0,4,4,1,0,5,11,0.377777777777778,0.44,0.688888888888889,1.12888888888889,0.311111111111111,0.08,0.1,0.08,6,0.12,0.48392,0.430165036674817,0.545487286609522,129,"sgreico",0.925233644859813,0.969292389853137,0.226969292389853,0.907877169559413,0.942857142857143,0.533377837116155,0.799539385847797,76.5714285714286,52.4072196309065,71.6827944809433,NA,NA,0
"S Greico","Ogden Raptors",2026,48,233,203,70,15,2,20,23,5,2,61,33,0.344827586206897,0.420600858369099,0.733990147783251,1.15459100615235,0.389162561576355,0.0987124463519313,0.261802575107296,0.0858369098712446,37,0.158798283261803,0.485412017167382,0.450384809487762,0.58938642643552,118,"sgreico",0.982643524699599,0.981308411214953,0.395193591455274,0.102803738317757,0.982109479305741,0.263618157543391,0.730637516688919,78.9265687583445,36.0170350841614,67.2289286600429,NA,NA,0
"S Jabusch","Great Falls Voyagers",2021,126,425,359,99,0,0,9,66,0,0,98,90,0.275766016713092,0.388235294117647,0.350974930362117,0.739210224479764,0.075208913649025,0.155294117647059,0.230588235294118,0.0211764705882353,9,0.0211764705882353,0.339691764705882,0.386737115479336,0.403905188465603,87,"sjabusch",0.17890520694259,0.408544726301736,0.841121495327103,0.212283044058745,0.270761014686248,0.558144192256342,0.371345126835781,36.2456608811749,53.9119853984993,44.0040130748568,NA,NA,0
"S Kuchinski","Grand Junction Jackalopes",2024,52,224,187,57,9,0,15,32,4,0,54,33,0.304812834224599,0.417040358744395,0.593582887700535,1.01062324644493,0.288770053475936,0.142857142857143,0.241071428571429,0.0669642857142857,24,0.107142857142857,0.435991031390135,0.424262617051871,0.536937901498929,109,"skuchinski",0.889185580774366,0.939919893190921,0.773030707610147,0.156208277703605,0.909479305740988,0.495460614152203,0.764572763684913,74.5687583444593,50.1034272966944,69.4225271583762,NA,NA,0
"S Linscott","Glacier Range Riders",2022,50,224,206,67,15,3,4,14,2,2,26,45,0.325242718446602,0.370535714285714,0.485436893203884,0.855972607489598,0.160194174757282,0.0625,0.116071428571429,0.0178571428571428,22,0.0982142857142857,0.372236607142857,0.403219653620203,0.505468647871367,88,"slinscott",0.472630173564753,0.351134846461949,0.125500667556742,0.851802403204272,0.424032042723631,0.452336448598131,0.433938584779706,45.4419225634179,47.48326911377,48.0500987086961,NA,NA,0
"S Linscott","Rocky Mountain Vibes",2025,90,423,382,151,23,4,14,31,7,3,36,110,0.395287958115183,0.446808510638298,0.586387434554974,1.03319594519327,0.191099476439791,0.0732860520094563,0.0851063829787234,0.033096926713948,41,0.0969267139479905,0.447364066193853,0.430165036674817,0.545487286609522,111,"slinscott",0.594125500667557,0.592790387182911,0.181575433911883,0.941255006675567,0.593591455273698,0.523431241655541,0.569035380507343,55.6154873164219,51.8028797404178,56.7828516564722,NA,NA,0
"S Lynch","Billings Mustangs",2025,10,41,36,12,2,0,2,4,0,0,20,8,0.333333333333333,0.4,0.555555555555556,0.955555555555556,0.222222222222222,0.0975609756097561,0.48780487804878,0.0487804878048781,4,0.0975609756097561,0.4152,0.430165036674817,0.545487286609522,95,"slynch",0.727636849132176,0.819759679572764,0.384512683578104,0.00934579439252337,0.764485981308411,0.215687583444593,0.572406542056075,65.8691588785047,33.1048468870412,57.0007659363302,NA,NA,0
"S Lynch","Billings Mustangs",2026,30,121,88,31,7,0,8,27,5,1,30,16,0.352272727272727,0.520661157024793,0.704545454545455,1.22520661157025,0.352272727272727,0.223140495867769,0.247933884297521,0.0661157024793388,15,0.12396694214876,0.513661157024793,0.450384809487762,0.58938642643552,135,"slynch",0.963951935914553,0.935914552736983,0.982643524699599,0.138851802403204,0.952736982643525,0.602937249666222,0.830307076101469,77.1642189586115,56.6335428919083,73.6716398588951,NA,NA,0
"S Macias","Rocky Mountain Vibes",2021,36,125,113,38,0,0,8,12,0,0,26,30,0.336283185840708,0.4,0.548672566371681,0.948672566371681,0.212389380530973,0.096,0.208,0.064,8,0.064,0.413824,0.386737115479336,0.403905188465603,139,"smacias",0.680907877169559,0.930574098798398,0.365821094793057,0.34045393858478,0.780774365821095,0.354405874499332,0.631545393858478,66.8464619492657,41.5331575745285,60.8235433724932,NA,NA,0
"S Olsson","Boise Hawks",2023,28,134,108,42,7,0,1,15,7,4,13,34,0.388888888888889,0.477611940298507,0.481481481481481,0.959093421779989,0.0925925925925926,0.111940298507463,0.0970149253731343,0.00746268656716417,8,0.0597014925373134,0.42234328358209,0.415712620826764,0.519508091651979,108,"solsson",0.216288384512684,0.186915887850467,0.530040053404539,0.91588785046729,0.204539385847797,0.703671562082777,0.37923564753004,32.2723631508678,62.7540052727642,44.5140619437522,NA,NA,0
"S Rich","Idaho Falls Chukars",2025,51,221,192,74,8,0,13,22,4,2,47,53,0.385416666666667,0.454545454545455,0.630208333333333,1.08475378787879,0.244791666666667,0.0995475113122172,0.212669683257919,0.0588235294117647,21,0.0950226244343891,0.466422727272727,0.430165036674817,0.545487286609522,121,"srich",0.79305740987984,0.895861148197597,0.408544726301736,0.319092122830441,0.834178905206943,0.368291054739653,0.671118157543391,70.0507343124166,42.3767998377611,63.3815549586287,NA,NA,0
"S Rivas","Rocky Mountain Vibes",2024,93,443,404,138,31,5,31,30,5,4,95,71,0.341584158415842,0.390519187358916,0.673267326732673,1.06378651409159,0.331683168316832,0.0677200902934537,0.214446952595937,0.0699774266365688,67,0.151241534988713,0.451399548532731,0.424262617051871,0.536937901498929,117,"srivas",0.94392523364486,0.947930574098798,0.152202937249666,0.30173564753004,0.945527369826435,0.219492656875834,0.691415220293725,76.7316421895861,33.3360373149463,64.6935715287442,NA,NA,0
"S Skelly","Boise Hawks",2021,16,55,47,12,0,0,2,8,0,0,14,10,0.25531914893617,0.363636363636364,0.382978723404255,0.746615087040619,0.127659574468085,0.145454545454545,0.254545454545455,0.0363636363636364,2,0.0363636363636364,0.338218181818182,0.386737115479336,0.403905188465603,89,"sskelly",0.353805073431242,0.651535380507343,0.791722296395194,0.121495327102804,0.472897196261682,0.490120160213618,0.47892523364486,48.3738317757009,49.7789495031434,50.9580676828808,NA,NA,0
"S Strong","Colorado Springs Sky Sox",2022,4,17,14,5,1,1,0,2,0,1,4,3,0.357142857142857,0.411764705882353,0.571428571428571,0.983193277310924,0.214285714285714,0.117647058823529,0.235294117647059,0,2,0.117647058823529,0.407705882352941,0.403219653620203,0.505468647871367,115,"sstrong",0.68758344459279,0,0.578104138851802,0.184245660881175,0.412550066755674,0.40086782376502,0.408461281708945,44.7530040053405,44.3561143784222,46.4032277204224,NA,NA,0
